Comp-FITC_Alexa 488-A :: CD56,Comp-PE-A :: CD11c,Comp-PE-Cy55-A :: CD3,Comp-PE-Cy7-A :: CD45RO,Comp-APC_Ax 647-A :: 2H2,Comp-APC-Ax700-A :: CD4,Comp-APC-H7-A :: CD8,FlowMeans.ClusterID,EventNumberDP
177.341,-68.0761,14042.4,-358.497,695.999,14820.9,470.692,30000,7577
70.1689,118.021,7824.86,5077.42,91.3868,12931.9,-535.463,40000,7581
453.653,83.5272,5104.65,4346.05,-786.2,8185.22,572.847,40000,7585
258.96,10.6201,9554.72,5003.25,3.03195,-1687.64,-308.012,40000,7589
302.733,23.455,17.339,306.972,0.622145,3601.13,2024.39,50000,7593
1053.65,925.807,125.034,460.454,315.881,196.292,8.19276,50000,7597
112.669,128.62,6133.61,9600.18,-552.282,11769,163.36,40000,7601
197.32,29.329,9217.03,593.449,280.302,12848.6,-215.351,40000,7605
181.26,103.891,9989.23,399.358,-56.2879,19316.1,408.065,40000,7621
270.945,102.086,10424.2,7104.29,-391.972,13563.6,-211.68,40000,7625
2947,3327.01,-118.736,-3.35828,584.89,2199.54,4566.61,50000,7633
146.858,170.875,15106.9,-863.719,117.188,19480.1,-627.068,30000,7641
581.689,140.434,11658.3,2538.34,489.677,849.487,10515.1,10000,7649
184.295,188.91,15420.5,1513.56,155.831,14306.9,-139.879,30000,7653
1786.07,197.81,296.309,141.301,366.542,-114.977,216.538,50000,7657
199.369,21.2092,41.2932,-35.5637,-121.846,820.424,184.797,50000,7661
1083.49,1369.37,234.774,143.141,707.487,205.845,660.06,50000,7665
206.714,176.15,22238,454.175,401.138,16385.7,609.09,30000,7669
706.744,4314.32,150.568,3423.54,1098.25,3549.79,398.057,50000,7673
11.0984,138.1,15324.4,1101.92,102.847,10395.2,-229.215,30000,7677
307.125,153.902,20996.8,11561.9,-939.431,725.648,28932.8,10000,7681
169.322,548.94,7810.85,8443.1,-668.636,17827.3,558.429,40000,7685
208.353,92.7517,6552.02,11079.7,-1020.92,28251.2,-513.641,20000,7693
221.959,127.05,6302.29,-449.751,80.817,11503.1,-179.038,40000,7697
64.2937,94.8709,7102.4,492.905,448.222,1588.77,17623.1,10000,7701
407.047,3121.12,201.016,-0.315738,678.919,425.094,390.581,50000,7705
147.706,180.757,16956.1,93.5178,808.829,21650.7,-83.1901,30000,7709
113.654,130.897,11489.4,253.637,-56.3857,14112.9,351.847,40000,7721
42.2374,85.1068,6934.28,-82.3118,398.716,363.162,11438.1,10000,7729
168.287,53.4063,14616.3,274.428,-175.467,11349.3,238.965,30000,7733
281.099,55.144,8529.56,625.912,635.217,9795.42,144.311,40000,7741
80.2574,129.917,6937.51,-316.831,471.042,10010,356.755,40000,7745
149.217,98.2999,17593.7,1116.61,1000.12,14467.9,-226.003,30000,7749
222.778,99.3426,12583,-532.616,-62.4668,15130.7,563.359,30000,7753
44.2121,226.488,9456.8,-383.021,910.313,12336.5,-635.514,40000,7757
199.908,-76.9293,2438.73,362.89,798.376,6253.42,560.897,50000,7761
278.15,195.919,7943.35,16972.4,-598.052,11769.3,-443.64,20000,7765
198.894,151.433,12066.9,1022.96,-386.435,18369,-1237.3,30000,7781
197.437,89.5557,7847.61,5165.47,342.701,19141.3,55.7886,40000,7805
271.03,169.552,560.024,128.644,-62.6627,31053.6,2221.27,40000,7813
404.626,187.842,7991.77,2717.85,-10.7705,1873.68,119.227,40000,7817
1170.73,2044.72,153.135,135.09,852.231,2035.53,-87.3449,50000,7829
385.795,223.409,9988.43,14760,-766.976,26430.5,-130.93,20000,7833
118.385,197.374,10020.6,8233.36,-878.265,15171.3,-271.807,20000,7837
252.925,134.317,341.071,18.4025,804.885,-408.97,-182.847,50000,7845
277.291,103.975,8477.21,9200.87,-627.055,18431.3,-117.265,20000,7849
220.424,98.4761,138.859,214.973,237.042,-82.06,582.381,50000,7853
158.377,32.1061,234.228,3.71734,-147.397,-222.369,483.881,50000,7861
338.19,93.189,16845.7,19125.5,-1699.5,-473.724,41877.8,10000,7865
192.466,34.0608,420.457,-15.8474,185.674,-282.047,482.39,50000,7869
230.272,19.5314,11551.1,199.545,251.948,16716.4,596.399,30000,7873
217.622,-34.2197,11871.8,3420.24,-335.854,17651.7,-800.839,30000,7893
118.82,139.473,12588.2,-1242.89,707.17,12096.6,-476.411,30000,7901
272.275,124.759,18778,5458.27,-1076.87,13573.3,1300.08,30000,7905
109.137,-76.2663,3768.71,4662.78,146.154,5158.72,213.28,50000,7913
223.894,172.748,97.2155,3.91596,369.136,67.947,272.819,50000,7925
253.313,205.485,656.675,-65.0525,489.177,45977.6,-264.645,40000,7929
179.557,63.048,7373.53,446.4,311.209,10107.1,-227.384,40000,7933
-81.9643,134.648,8032.22,-148.262,420.487,15129.5,-14.3796,40000,7937
236.883,188.214,18020.1,13837.3,-1195.22,23534.6,-429.155,20000,7945
221.99,1648.98,141.709,187.784,809.226,-304.866,174.901,50000,7961
169.527,-66.4959,379.304,386.263,23.8987,487.921,403.487,50000,7965
224.489,-7.83959,11378.5,221.507,238.499,17615.2,-293.941,40000,7973
160.51,175.119,8515.51,563.504,261.844,10625.8,-13.8136,40000,7985
226.105,201.273,21871.9,13581.6,-632.29,13825,283.772,20000,8005
146.014,72.6546,8354.36,7223.79,-440.466,13030.5,-978.201,40000,8009
225.298,-8.61194,9253.12,6546.21,21.1424,20153.3,97.313,40000,8013
261.359,364.16,6306.61,20523.4,-857.846,18512.4,4.27261,20000,8017
230.497,-5.56919,7138.39,781.927,346.996,-1335.21,16018.8,10000,8021
184.44,159.168,8736.2,7982.21,-762.316,18668.3,-653.219,40000,8025
159.678,264.477,10110.9,9516.28,213.969,22889,-345.571,20000,8029
557.455,220.385,14985.1,5722.02,-636.426,-839.352,10763.1,10000,8033
448.753,38.2719,6846.67,3823.04,-25.1932,10221.2,185.735,40000,8037
161.499,4.97783,10674.6,552.402,-86.4689,20495.9,-19.4199,40000,8041
174.987,51.0594,8707.56,13332.6,-1210.5,12658.6,-152.274,20000,8053
179.534,149.609,14554.4,132.079,151.805,15980.2,-5.37649,30000,8061
172.301,143.341,17182.9,1566.97,-201.047,2572.19,24202.6,10000,8065
183.663,167.028,13277.9,251.892,347.477,19282.1,-156.331,30000,8073
210.091,229.014,12754.6,24108.2,-1991.53,16030.2,-245.083,20000,8089
69.4022,170.931,7343.06,14876,-927.544,16005,-714.465,20000,8093
126.656,240.198,-2.97996,195.692,349.459,817.096,392.032,50000,8109
419.668,165.83,7512.34,2493.78,-19.0894,20243.3,195.684,40000,8113
211.499,340.701,11725.1,7902.52,65.5374,27695.8,-566.688,20000,8117
93.1923,169.757,20161.7,6751.49,334.01,24815.8,236.965,30000,8141
275.44,293.294,16483.7,-211.06,125.034,20184.7,-105.253,30000,8145
183.537,119.585,7197.4,264.202,135.89,18373.3,44.1511,40000,8149
205.472,105.099,20207.5,-381.45,325.377,18456.9,117.269,30000,8153
368.649,284.709,16528.7,23750.2,-1396.11,25034.3,1884.92,20000,8157
262.023,179.717,15348.5,-683.579,954.597,-547.566,25276.4,10000,8161
213.605,53.1091,326.28,82.3447,1041.7,12666.5,515.978,50000,8165
204.12,156.874,10611.2,6082.32,291.393,11551.3,-41.5371,40000,8169
173.674,48.5036,18499.2,21050.6,-1785.22,-1100.19,38501.9,10000,8173
289.003,141.876,5705.55,14725,-507.776,23840,-357.778,20000,8177
532.03,3699.3,44.8189,2323.08,1502.52,2321.27,58.1261,50000,8181
381.983,83.439,7912.14,8154.92,165.566,376.573,62.5469,40000,8189
161.213,173.643,10729.4,27157.9,-1733.98,16066.6,-1319.03,20000,8193
175.719,8.61081,6654.2,-397.243,288.553,12568.3,7.92557,40000,8197
113.572,114.08,4325.53,8896.97,-994.229,7690.45,-741.319,40000,8205
96.6226,82.9532,15479.4,726.669,446.768,12509.1,461.627,30000,8213
143.481,45.0054,13075.9,55.4731,198.111,14033.8,277.205,30000,8221
263.307,93.6756,7656.79,14637.8,-507.288,14936.1,-1183.21,20000,8233
2456.26,1148.19,285.702,-247.397,867.645,-1228.51,60.5704,50000,8237
227.356,98.6375,221.002,186.635,726.289,68.2593,402.114,50000,8241
1487.61,2595.83,252.407,456.012,305.888,3573.98,6515.37,50000,8249
443.006,146.011,5083.13,-246.148,94.8024,-643.198,30.1352,50000,8253
327.17,90.1839,10643.3,7732.3,-408.899,1371.15,6956.68,40000,8257
173.962,312.309,6268.29,7954.3,-372.852,13280.2,71.2843,40000,8261
839.137,9666.47,1157.53,3374.72,2403.68,511.173,1320.53,50000,8265
381.549,-28.5559,13548.9,9813.75,-38.0386,17177.8,-504.398,20000,8269
135.159,-7.10635,16389.4,757.401,266.879,21206.9,-712.087,30000,8277
391.308,182.059,334.215,340.911,148.138,25010,209.692,40000,8281
405.403,14.8922,187.799,180.413,489.981,35482.2,-309.486,40000,8289
143.854,51.0899,15281.2,678.757,405.353,15222.3,-318.659,30000,8293
179.826,163.054,8933.44,1447.88,63.1514,17947.5,-466.202,40000,8301
210.219,180.538,9963.17,12897.4,-985.24,13277.2,-17.7619,20000,8309
199.795,149.63,12759.2,8659.29,120.299,20238,225.986,20000,8317
187.251,156.855,9654,-529.01,646.404,13464.8,341.658,40000,8321
105.106,116.529,9208.13,1146.17,-709.856,13047.7,288.196,40000,8329
201.747,245.707,11237.2,742.112,-132.477,16686,-276.664,40000,8333
276.811,132.8,9047.18,2683.71,25.337,25490.3,-972.099,40000,8345
253.154,37.2793,13222.1,2064.75,40.2544,18906.3,-438.994,30000,8349
260.898,521.095,277.197,-139.856,337.041,1656.4,1496.7,50000,8357
230.606,41.8638,9913.01,413.309,170.527,4454.44,-181.012,40000,8361
107.017,115.513,8011.73,-329.307,237.725,15709.3,486.501,40000,8365
235.478,110.221,7431.39,5938.08,137.358,936.241,20660.2,10000,8369
167.64,27.8492,22423.2,-380.108,720.981,17556.3,-275.671,30000,8373
1142.58,250.226,595.552,574.267,548.675,-400.261,-37.4269,50000,8377
388.692,101.727,8245.17,6693.55,-485.641,20377.3,246.407,40000,8385
164.97,299.258,10496,13443.8,-632.152,1799.1,10659.4,20000,8389
229.785,156.211,20021.6,10378.4,-1131.17,18259.2,209.046,30000,8393
228.646,110.735,6799.72,4937.42,-199.112,11442.8,-335.565,40000,8401
408.583,56.977,13107.5,4923.55,-530.73,-2599.09,646.341,30000,8409
647.352,390.495,6399.18,2957.38,790.747,87.4073,7830.14,50000,8413
244.337,17.2313,5033.11,-353.536,128.414,826.087,-18.159,50000,8417
241.394,53.7293,13024.6,1191.56,198.899,7187.49,150.484,30000,8421
15.5505,226.68,6288.01,564.894,-381.298,711.083,19129.4,10000,8425
160.095,59.7518,14731.6,100.294,-360.528,22895,-394.027,30000,8433
215.435,239.188,5976.5,2601.03,-354.539,-279.116,705.546,50000,8441
210.948,181.35,14500.1,895.978,503.343,19630.9,-467.776,30000,8445
72.1455,50.15,12150.3,984.352,54.9107,14747.6,-158.408,30000,8453
57.1671,110.428,11140.9,121.006,88.278,7549.9,-85.1387,40000,8461
103.052,-7.48388,293.375,339.8,228.713,531.592,1375.98,50000,8465
624.811,255.387,8128.89,3593.96,357.386,-1222.05,136.336,40000,8469
237.064,259.746,15367,16028.1,-1290.45,16415.6,-837.176,20000,8477
825.801,8499.96,1048.75,4665.32,979.328,4126.24,24.0357,50000,8481
277.968,1359.46,80.6346,-27.574,-118.167,718.129,644.726,50000,8485
272.898,112.339,4982.02,-9.48733,-442.604,916.286,20685.8,10000,8489
77.9929,179.325,9.1656,-20.2806,668.117,-830.214,56.9998,50000,8493
225.366,217.112,303.266,20.7294,432.699,133.086,396.337,50000,8497
192.713,77.5792,10437.5,-350.831,-218.067,17668.4,-108.566,40000,8505
216.413,133.863,-42.7783,293.569,353.061,85.5918,1091.2,50000,8509
1851.15,1439.27,443.968,243.666,159.127,272.11,558.458,50000,8513
190.036,318.729,13974.1,726.116,-283.993,22643.3,-346.189,30000,8517
271.216,250.436,7533.4,10708.6,-508.066,15317.5,-692.741,20000,8521
700.779,325.645,18229.7,5418.22,-194.524,-1481.5,11916.1,10000,8525
324.291,209.399,6817.64,7264.14,174.317,16058.7,9.72283,40000,8529
129.727,65.6688,11783.8,17743.7,-1785.24,-582.337,15764.6,10000,8537
3785.88,4518.37,1096.22,10910.2,810.912,5750.08,5868.6,50000,8545
141.295,230.038,6325.5,7446.51,-157.577,13761.6,440.64,40000,8549
207.336,163.105,9551.43,10934.1,-1260.66,13594.8,124.346,20000,8557
246.073,29.4096,97.9956,-129.394,598.538,-249.401,478.032,50000,8565
209.092,105.502,15816.4,-1054.09,-127.169,19933.4,672.448,30000,8569
268.705,54.8448,11975.7,-101.734,-95.2739,1271.43,17094,10000,8573
698.696,1087.09,276.045,380.469,115.719,560.539,-230.904,50000,8585
279.09,162.344,384.518,127.764,418.003,503.897,123.805,50000,8589
169.425,114.19,220.01,-172.223,327.01,1098.96,84.2316,50000,8593
198.725,197.423,6544.16,13845.1,-797.081,17968.7,-701.329,20000,8597
172.963,164.242,11255.8,-241.961,233.194,14301.4,-456.023,40000,8601
948.569,2959.11,212.514,224.525,895.776,1249.49,-257.232,50000,8609
558.134,11.0462,7638.86,3491.49,190.851,306.266,11206.9,10000,8613
24.3255,82.608,69.8976,-132.182,454.958,231.606,236.042,50000,8617
375.003,193.825,7101.51,6204.81,265.523,10514.8,288.045,40000,8621
205.83,96.1212,6526.6,317.558,-259.095,7066.04,765.976,40000,8625
182.406,200.7,18309.3,-1170.1,733.742,16060.4,472.141,30000,8629
161.086,186.145,14277.5,660.759,817.501,8543.93,-148.702,30000,8645
164.653,61.4489,11106,22695.3,-1509.57,19278.1,-983.924,20000,8653
123.27,252.301,16332.8,11234,-481.724,20383.5,-702.23,20000,8657
361.253,201.786,63.9249,25.5731,1523.78,6616.84,240.268,50000,8661
1074.83,63.1032,118.118,208.267,269.494,-33.4771,1393.21,50000,8669
309.582,887.325,35.6465,41.9581,286.284,1317.14,203.38,50000,8681
29.0486,-1.20237,4244.91,587.967,340.181,14268.7,156.607,40000,8689
393.496,39.3809,8653.41,16990.5,-633.141,19301.1,-132.806,20000,8693
394.82,217.515,12262.8,14803.5,-763.882,18769.9,-1057.01,20000,8701
2280.3,4309.97,29.3062,-100.624,806.47,1516.58,9.82131,50000,8717
223.411,2471.34,-23.9767,-167.115,-112.574,1000.31,243.332,50000,8721
179.036,-56.5352,17980.8,-36.6448,155.566,12791.8,195.68,30000,8725
94.9433,-12.2533,7494.24,13260.4,-873.47,-1547.92,-904.636,20000,8729
1041.08,3684.27,245.824,-205.599,528.612,-308.168,1004.28,50000,8745
212.867,-20.1433,10286.7,371.08,-129.711,18685.1,99.3527,40000,8777
117.038,95.1131,7956.98,1134.7,542.29,12827.3,-218.215,40000,8781
245.735,213.92,75.2199,116.791,287.54,897.194,1159.5,50000,8789
146.244,84.2692,15701.3,-262.235,724.55,17936.1,211.648,30000,8793
226.098,214.044,16617.5,2662.32,-475.291,18326.9,-608.891,30000,8797
198.358,47.089,8128.2,46.5192,-289.042,13109.2,313.285,40000,8809
346.461,130.405,8592.08,2234.92,-210.575,21408.7,295.773,40000,8813
299.45,103.544,11841.8,5970.14,399.46,18919.7,-336.863,40000,8817
263.283,153.883,9639.12,17936,-1500.91,18591.6,9.97765,20000,8821
128.012,-0.909111,14411.7,9567.19,-680.28,12200.5,137.826,20000,8825
155.935,83.8545,11393.5,12152.3,-230.977,17144.8,-358.991,20000,8829
98.474,177.84,31769.2,-245.839,17.0137,13376.1,-1008.96,30000,8837
634.109,349.196,8588.1,6604.25,-233.674,984.449,335.073,40000,8841
270.582,63.933,11107.6,470.11,-293.325,10558.8,-6.96964,40000,8853
428.683,289.809,11737.2,5834.4,-441.537,17121.6,-714.261,40000,8857
130.697,88.3403,9097.08,525.65,869.112,11830.4,30.7926,40000,8861
182.106,126.99,13493.8,942.712,-311.249,16234.3,425.998,30000,8865
216.889,73.2574,22445.1,23376.9,-2529.21,26147.3,-720.44,20000,8873
166.634,111.349,11112.7,1224.81,145.518,15713.4,258.823,40000,8877
139.976,247.035,18103.6,323.588,-274.084,21323.1,-882.996,30000,8881
93.2898,72.938,12683.3,81.7026,613.691,13729,173.846,30000,8885
343.188,356.111,10783.5,10476.8,-557.29,24118.3,253.741,20000,8889
377.397,171.498,8501.26,496.354,-58.3914,15396.2,-777.188,40000,8917
215.191,39.8309,13084.2,-570.619,357.06,11623.1,-165.622,30000,8921
181.703,106.995,11689.9,789.491,208.151,15489.5,-19.863,30000,8925
278.248,54.2609,22.3592,-0.584236,166.535,933.462,63.3468,50000,8933
230.648,166.711,13244,-17.8575,811.45,19128.2,-30.1452,30000,8937
195.314,164.325,17788.1,3872.37,-848.212,20654.8,-375.529,30000,8941
341.92,291.014,5248.5,804.13,915.684,744.902,25389.8,10000,8949
237.912,44.6604,374.157,-29.3997,425.456,1135.38,261.939,50000,8953
301.922,86.9489,6514.87,1899.4,456.828,-2796.35,9460.03,50000,8965
498.967,150.953,793.961,18.8662,864.913,21376.3,13426,40000,8973
195.894,71.8806,280.662,-166.614,181.739,427.635,369.597,50000,8989
917.764,1351.81,18.6154,-157.602,864.506,993.131,196.679,50000,8993
387.73,1167.48,1105.49,5218.32,744.682,3002.59,590.509,50000,9005
356.002,19.0014,19218,-18.7947,-63.8822,19438.8,-508.515,30000,9013
202.924,-29.581,9436.55,13105.8,-1194.29,394.427,11282.7,20000,9017
293.346,70.8912,13106.9,23959.5,-1773.45,1413.82,15838.4,20000,9021
25.0377,71.1548,6581.96,382.342,-299.206,97.0859,17679.9,10000,9025
96.4808,125.835,175.539,531.023,874.567,11796.7,95.0601,50000,9029
613.036,9543.59,1239.45,4933.05,2276.87,4302.37,111.135,50000,9033
234.534,118.621,9067.71,1901.86,1087.91,10882.7,578.008,40000,9037
128.913,125.446,8767.61,512.302,322.085,214.251,9054.77,40000,9041
193.451,55.4372,7059.07,-426.329,-288.677,7896.49,-655.59,40000,9045
117.935,140.213,13714.1,-559.82,21.6083,12170.7,-510.25,30000,9049
93.5101,137.389,5041.9,7426.17,207.95,7249.17,-146.321,40000,9053
143.342,201.196,9633.63,535.431,209.394,18232.8,-359.229,40000,9057
301.887,85.5831,13678.2,8002.15,-373.92,17861.8,-589.739,20000,9061
125.897,210.271,-142.117,396.58,98.5137,1283.49,-56.5516,50000,9065
284.774,62.7692,15548.5,26454.5,-1985.33,19208,-407.994,20000,9069
142.944,-36.1863,8494.01,-177.205,385.112,12523,-183.925,40000,9073
98.3012,123.413,4885.31,194.944,-16.6973,-383.286,26390.9,10000,9085
137.673,2.5826,16267.5,706.575,-838.695,21260.6,-78.3983,30000,9089
141.655,99.1465,9529.56,-515.025,141.455,104.109,21664.4,10000,9093
167.515,158.881,5319.51,3473.72,151.651,18085.9,-889.894,40000,9097
48.9409,125.378,7759.63,-66.5674,610.882,-1024.56,8086.32,50000,9101
2526.59,594.077,65.3409,342.379,625.727,314.059,118.229,50000,9105
254.62,100.803,8641.96,333.396,673.279,21861,-445.469,40000,9109
313.842,246.545,2752.22,5644.89,236.404,4211.25,69.3471,50000,9117
374.025,148.096,9.69347,-37.5953,588.179,-244.682,-83.2753,50000,9121
317.025,58.414,277.884,176.605,-13.8192,468.611,353.744,50000,9149
1283.36,1963.82,401.185,-107.689,286.661,-509.426,1378.06,50000,9153
143.783,339.478,18041.4,9931.32,-1367.77,-2933.1,36160.2,10000,9165
90.0807,89.9031,6745.86,393.876,45.9206,6322.94,-165.972,40000,9169
755.592,340.727,16572.9,1982.58,-441.329,-1588.69,1378.07,30000,9193
176.903,97.7717,9657.12,-268.845,457.425,14695.4,940.383,40000,9197
128.407,-2.02534,14527.5,5569.17,-712.945,14169.6,-164.703,30000,9201
141.737,328.949,15824.2,30.237,-380.452,21422.2,23.6667,30000,9213
585.289,349.975,22404.5,9849.04,-307.837,-834.21,21677.4,10000,9217
253.084,-71.458,10410,4719.54,-584.673,807.936,2384.21,40000,9221
103.007,157.265,13560.5,-664.37,788.448,16424.5,432.601,30000,9225
174.971,141.019,14587.2,867.801,-2.17681,17141.1,-298.162,30000,9229
222.583,277.155,9284.27,4245.03,-806.928,225.549,15443.5,10000,9233
209.103,-12.4607,11619.1,10212,-915.5,26013.4,-140.276,20000,9237
231.177,92.4803,10006.8,8976.38,-628.177,22882.6,-744.885,20000,9241
143.55,146.1,5979.6,3388.86,4.39753,11961.1,258.165,40000,9245
135.822,45.8488,6546.78,635.593,525.144,18421.2,-296.633,40000,9249
212.29,145.889,9051.63,21355.6,-1344.36,21732.6,61.2259,20000,9253
231.522,153.56,8684.9,449.701,147.77,12831.8,-64.1766,40000,9257
305.903,80.0222,2575.4,5803.91,260.765,16393.3,40.1423,40000,9265
268.562,105.3,14009.8,9975.55,-605.683,-3768.26,23107,10000,9269
1406.42,1151.58,60.4033,377.592,410.952,176.76,-124.666,50000,9273
297.417,190.006,9425.25,11635.2,-358.891,21089.7,109.952,20000,9281
123.789,188.567,9944.26,15051.8,-753.631,17436.9,-1144.65,20000,9293
260.431,632.259,46.1433,-41.9283,-52.3564,930.572,-90.5241,50000,9297
175.161,138.377,14396.4,7609.91,-462.714,13529.9,-503.509,30000,9301
544.135,300.07,423.318,680.047,363.368,29764.4,-292.41,40000,9309
100.645,97.3796,225.538,-155.181,108.614,267.836,328.054,50000,9313
230.291,181.364,8948.5,1751.88,203.136,11329.7,422.66,40000,9317
588.933,183.704,243.973,42.8995,263.49,1349.94,-267.239,50000,9321
241.067,175.538,10962.7,-392.042,270.09,18157.5,143.708,40000,9325
292.972,181.13,11964.6,9063.72,-687.633,23314.3,-522.832,20000,9329
342.925,89.8512,11352.6,-251.518,-150.311,2543.37,16527.5,10000,9333
209.622,115.431,12427.8,321.377,22.9998,12790.6,-281.33,30000,9337
52.4944,79.0652,16077.2,-311.672,-357.117,14223.7,1275.12,30000,9341
151.609,57.5545,14102.3,334.8,27.1689,13630.6,-678.571,30000,9353
924.709,269.348,12.5341,-122.145,230.288,-26.8859,-90.5192,50000,9361
21.8214,31.5304,15015.5,-25.1379,543.954,16422.3,16.6179,30000,9365
410.709,62.574,18416.1,-340.268,-277.454,-945.314,22136.1,10000,9369
228.017,374.788,14503.3,22956.8,-1334.25,15321.1,-885.292,20000,9385
240.661,-110.872,7766.87,706.128,-164.762,12412.8,665.63,40000,9389
298.723,2240.86,72.4742,17.2387,701.692,230.263,853.747,50000,9393
400.684,276.775,315.007,276.219,428.21,16300.5,-363.259,50000,9397
318.725,194.781,13692.6,-95.594,363.098,15921.2,237.041,30000,9401
229.129,-5.06963,21825.1,71.0606,334.311,13002.9,256.659,30000,9405
284.359,144.845,7237.05,1939.83,-229.767,20855.5,-99.125,40000,9409
360.788,238.195,8726.5,883.491,-53.0732,24825.4,-637.694,40000,9417
128.8,110.075,6415.51,-108.606,214.005,11541.4,-248.632,40000,9421
104.905,196.958,14188.9,16528.5,-696.438,11779,-370.62,20000,9429
270.256,215.413,7605.44,-187.772,532.135,8509.63,-361.712,40000,9437
195.616,76.3185,20483.4,161.96,101.313,12705.1,-502.342,30000,9445
481.381,142.407,13465,3703.01,188.085,-2627.76,9232.72,10000,9449
