"Comp-FITC_Alexa 488-A :: CD56","Comp-PE-A :: CD11c","Comp-PE-Cy55-A :: CD3","Comp-PE-Cy7-A :: CD45RO","Comp-APC_Ax 647-A :: 2H2","Comp-APC-Ax700-A :: CD4","Comp-APC-H7-A :: CD8","EventNumberDP"
13592.1,4289.08,207.429,1058.92,682.34,-958.419,2541.42,9793
217.807,30.8836,7783.44,-256.698,-134.003,8723.11,408.972,9805
223.89,90.1718,15200.7,-744.349,480.976,15978.1,917.551,9811
2035.16,2630.27,159.843,21.832,886.997,1586.11,3332.21,9817
98.0257,94.9809,10451.7,-56.5841,41.3344,11798.6,-77.4701,9823
375.082,2081.88,86.2837,14.8546,158.302,2437.58,104.143,9853
138.742,152.612,13242.4,-351.243,510.271,-2000.13,250.958,9859
217.463,22.3916,20012.3,1514.46,-327.138,17671.3,459.035,9865
287.447,4.80869,19565.7,828.947,-243.095,17770,-102.438,9871
174.454,242.683,12920.3,4486.25,-193.203,-2332,30009.3,9877
196.933,188.026,11633.1,18538.5,-259.438,14148.4,345.422,9889
202.864,41.0668,7076.98,678.548,729.46,-468.25,13745.1,9907
289.035,283.354,8331.37,5068.51,-269.972,13969.2,408.926,9913
234.003,331.242,6269.56,17451.7,-858.664,13723.2,-1075.67,9925
172.825,166.939,9213.95,2374.89,618.508,14326,123.794,9931
225.868,119.641,8499.89,3079.5,713.01,15081.1,189.091,9937
300.219,19.0812,21323.6,1591.34,176.941,14442.6,-910.42,9949
231.945,103.262,12110.9,93.5832,-16.9458,16070.3,567.139,9955
131.498,0.792618,2744.05,163.847,1038.37,984.893,4009,9967
129.342,197.837,10817.8,235.801,30.8358,19738.5,303.413,9973
780.661,115.159,676.718,494.282,581.151,46931.3,142.759,9979
264.142,169.733,22793.2,1569.76,165.974,20378,-1074.61,9985
179.753,216.821,12066.1,334.15,-312.992,16664.9,-248.578,9997
219.986,81.1629,3275.29,2891.33,259.636,1368.09,6614.25,10003
199.911,108.41,7880.35,964.413,296.76,11368,-657.262,10015
106.11,124.61,5817.92,232.854,-461.084,16068.6,61.005,10021
216.503,119.471,12986.7,2093.85,1054.7,16048,192.973,10027
283.219,168.059,10380.7,17469.2,-1426.18,25447.7,582.386,10039
207.82,187.707,71.9249,283.779,204.843,1252.33,257.868,10045
238.828,265.49,3522.5,4128.35,-376.303,13989.1,-195.299,10051
290.225,91.5805,492.637,379.287,486.397,33391.1,2474.57,10057
171.806,-11.1191,11744.5,722.822,551.3,11362.7,-340.273,10063
267.924,117.023,200.37,-53.37,-161.185,310.129,851.391,10075
157.142,155.418,15891.9,755.018,437.255,17289.5,651.279,10081
152.446,239.49,12319.9,1105.18,-200.913,23127.1,-839.327,10087
255.954,0.80627,271.416,123.61,-154.02,30197.5,891.689,10093
186.062,-45.8951,183.518,-88.4067,-128.784,626.527,283.134,10099
325.733,200.872,4954.67,1756.61,742.909,246.106,1508.53,10105
270.352,252.956,413.068,482.052,-53.8553,18087.7,922.213,10111
107.381,198.378,15887.6,-470.43,-79.9508,18952.5,-98.1869,10117
304.388,22.2165,4553.48,9759.06,-960.581,12068,-206.294,10123
267.87,238.51,4096.43,338.399,837.657,153.728,15278.6,10129
7055.19,4144.47,30.8855,320.574,451.075,4032.63,29.0894,10135
239.495,40.0148,82.2779,150.206,614.941,-30.7968,315.081,10141
883.207,285.071,8834.78,6837.73,-505.325,345.865,15556.5,10153
173.386,53.1906,46.4512,134.538,-132.634,705.995,110.417,10159
282.236,97.5276,9532.16,13270,-1366.17,2659.84,24149,10165
2274.2,573.57,533.894,41.1586,85.2545,1051.72,296.958,10171
370.367,115.494,3676.54,102.757,168.651,712.263,7949.58,10177
626.298,29604.6,114.368,2845.74,762.374,2611.57,404.968,10183
173.846,179.195,5126.73,45.6974,370.613,9816.91,82.771,10189
206.178,55.5659,12735.8,610.223,181.391,17978.5,-360.799,10201
193.441,4.87979,13480.4,462.765,56.3852,14148.9,558.482,10207
320.866,57.3075,338.19,455.358,183.719,33589.3,-112.035,10219
189.246,83.2462,8912.23,10717.9,-29.0737,11305,-185.682,10225
167.67,128.329,17011.3,652.351,623.092,19063.1,-935.857,10237
151.51,32.5696,19522,928.139,340.493,14508.9,284.837,10243
235.332,141.362,10962.5,-109.469,-340.858,-68.9161,18941.7,10249
390.699,-2.93032,15547.4,819.631,367.653,18589.6,-471.067,10255
259.799,-24.1809,22959.2,13963.6,-1062.42,19338.6,-541.639,10261
182.821,107.772,6002.63,3288.22,318.714,15710.6,-571.122,10279
394.963,120.706,12659.7,9408.06,-795.777,21958,-924.763,10291
4434.46,439.091,358.878,-216.447,598.975,589.206,1790.77,10297
240.512,-28.8172,177.886,-87.5529,384.472,38.8587,969.198,10321
51.3133,26.8898,6129.66,685.176,-501.482,10480.6,73.1173,10327
248.463,48.8775,696.658,2358.71,1074.85,2066.58,12.9001,10333
494.742,47.3537,265.335,667.556,303.513,33810.6,58.4522,10345
256.108,98.7007,565.189,-47.6279,-5.3946,19312.5,1600.11,10357
249.159,231.828,8074.38,461.37,191.595,1158.15,21266.8,10363
255.124,0.180098,129.656,156.33,221.511,1401.59,87.0622,10369
958.957,8899.33,561.287,7502.92,2284.42,2990.72,-46.2861,10375
139.35,18.681,13558,-302.407,-213.228,11511.6,396.321,10393
174.812,39.3029,8833.06,284.295,-66.2042,12518.4,-317.476,10399
155.062,59.4041,15999.6,138.331,-167.792,-2031.77,23661.1,10405
85.591,101.678,10554.9,-260.345,66.726,21861.8,-119.726,10411
636.549,117.509,253.358,-54.8545,789.833,27014.6,531.319,10417
59.763,79.1089,11442.8,8749.75,-766.097,14556,-644.785,10423
3925.22,3541.27,182.18,10900.4,2604.88,5846.76,-481.934,10429
183.189,104.741,17271.2,1176.97,281.2,19724.9,-804.066,10435
195.713,115.026,19210.6,2704.9,785.322,15055.4,3.16504,10447
274.424,14.1396,756.512,-181.875,421.076,38274.8,902.481,10453
230.103,311.353,6708.42,9656.68,-9.14168,12225,-131.868,10459
190.441,138.973,8964.3,44.946,807.535,16736.8,-139.019,10465
214.931,140.763,2660.35,1901.06,323.652,6894.34,100.054,10477
233.447,184.925,14657.2,9491.98,-343.706,20857.1,-132.561,10483
636.712,149.984,13763.6,1581.6,1058.42,1694.25,56.7142,10489
146.922,-59.1924,7436.46,-205.724,707.292,12986.3,-401.25,10501
148.733,54.0079,11128.2,647.988,-265.556,13715.2,-260.593,10507
167.745,74.6843,12770.2,-370.862,-17.1439,17738.5,-128.306,10531
195.968,180.242,8179.25,-51.3659,395.446,10822.9,156.744,10549
249.842,330.911,2424.46,5180.75,745.911,19320.3,-580.477,10567
300.035,75.8772,12776,-733.169,565.967,15071.6,-336.615,10579
155.093,220.301,11645.9,4198.35,-395.318,23331.3,-295.334,10585
142.396,-7.36639,19764,1117.33,-772.388,19013.8,627.8,10591
1883.29,1445.79,8648.8,10417,17550.6,25668,81.2083,10597
126.942,-13.1149,12919.7,84.3959,285.656,13750.6,-42.0905,10603
106.329,114.441,7599.79,-410.581,250.825,15582.8,155.655,10615
253.015,135.345,9221.14,593.023,17.5354,-1806.56,21907.4,10621
178.911,59.3807,18096.5,576.539,-181.867,14968.5,483.226,10627
247.499,336.372,10769.2,10026.9,-693.653,21295.5,-89.9384,10633
190.615,174.496,8197.58,937.37,168.248,18230.4,439.917,10639
227.538,212.071,10909.1,13995.1,-918.137,12179.1,-476.726,10645
305.418,171.592,12819.1,10954.6,-882.032,19260.8,136.017,10663
183.893,4.89887,233.718,-123.463,-67.7002,-271.119,720.369,10681
161.214,151.293,312.181,215.708,996.687,1021.53,74.7333,10687
264.51,84.5162,8160.72,247.347,-202.97,14021.6,234.837,10699
151.806,182.241,13052.1,443.344,380.319,16138.2,205.526,10705
67.7966,14.3436,9762.68,1411.39,-87.4853,14617.8,-667.68,10711
168.941,125.608,7146.67,13143,-608.704,17085.4,-993.841,10717
130.437,145.773,16777.2,-110.681,192.558,12051.3,536.226,10729
772.575,216.288,460.02,677.815,1543.89,36846.1,257.939,10741
141.392,172.798,13491.3,478.932,660.418,14975.7,-181.396,10753
125.194,99.0838,10037,3078.78,880.354,17078.3,-38.3185,10765
271.371,110.46,10437.2,9746.19,-1360.01,16054.3,156.787,10783
178.475,3.45156,6152.57,3532.61,285.399,15487.4,-503.902,10789
354.391,-2.13025,5673.11,4498.04,897.21,14844.9,70.8412,10795
34.7628,160.348,18974.1,702.461,-205.427,15115.7,490.294,10807
482.255,5327.15,-131.415,954.356,541.058,704.534,99.7122,10819
137.169,-47.5275,3038.48,2213.81,-110.476,6234.35,85.5807,10825
488.275,148.548,26.0541,-93.1734,525.992,-565.689,166.708,10843
206.579,122.277,4211.63,17190.9,-949.902,15599.1,-418.927,10849
190.11,153.353,1691.79,618.613,241.161,10939.8,815.332,10855
168.255,-7.40401,8032.8,6507.15,-160.353,13607.7,-119.298,10861
191.604,157.504,7321.04,13242.1,-921.58,12555.9,-635.388,10867
134.394,-40.9307,7557.47,8902.38,-240.715,432.471,13372.5,10873
2964.11,270.644,51.7126,86.5083,342.707,1404.57,2408.45,10879
239.516,48.0743,12075.3,-38.9405,-467.33,10023.9,707.349,10885
222.429,53.5378,15354.3,-39.9441,708.25,16800.3,-848.468,10891
291.689,153.121,10031.2,5439.4,577.228,23028.1,-881.486,10897
392.104,192.754,15211.3,9696.6,-41.653,24109.2,-82.811,10903
171.545,3.73845,13419.5,-72.4764,267.773,12252.9,-181.228,10909
426.231,342.798,12939.7,25510.1,-1859.33,24242.7,-158.114,10915
1957.29,4332.2,594.735,-437.679,1185.79,-1083.52,64.3326,10921
149.22,60.0804,10815.6,13967.5,-659.157,22209.5,-685.697,10927
121.459,18.5896,5651.3,511.058,778.766,6830.59,-232.852,10933
309.625,141.245,11368.2,11407.8,-731.83,24287.9,75.436,10939
260.828,22.7088,9343.89,184.436,141.62,18095.4,-617.053,10945
277.632,104.751,17425.4,20661.3,-1434.81,23812.2,-1125.51,10951
329.264,8921.77,-110.155,3762.05,449.697,7882.01,2432.79,10957
255.012,-1.66678,6704.11,2707.25,-158.729,10088.7,148.824,10963
180.866,38.8719,7317.7,-131.5,-155.648,12281.9,-275.933,10969
400.815,137.658,16924.9,7788.15,-744.272,26972.3,-280.05,10975
331.297,97.0421,9701.37,569.78,151.641,-2508.43,19382.7,10981
182.845,-91.8207,15397,115.96,-329.129,22267.5,-401.558,10987
376.286,170.348,11790.4,-60.894,123.82,19486.6,-417.207,10993
404.754,6942.31,53.0948,2850.39,427.758,5756.85,166.318,10999
272.029,81.4033,4187.09,5139.01,201.055,10970.2,463.788,11005
264.099,-51.5456,8693.51,964.068,944.035,16759.5,562.756,11011
346.458,286.297,8637.13,3299.05,776.857,12583.1,-539.539,11023
387.138,104.693,10787,4965.77,1126.46,18020.1,308.553,11029
141.561,306.202,18227.7,8058.13,-937.255,391.989,-460.529,11035
150.426,123.802,15123.3,-661.237,364.332,15204.1,746.055,11041
232.7,241.951,20896,17615.1,-989.838,27537.3,-636.757,11047
245.486,-7.43995,14395.1,-409.541,1020.88,13817.4,115.185,11053
132.376,204.014,479.278,-164.651,414.099,15528.8,319.419,11059
164.126,60.9786,82.0509,50.6457,-141.105,1316.7,350.86,11065
402.372,134.951,7682.34,28804.2,-1484.24,37890.8,-1482.54,11077
90.3445,112.165,6525.1,6551.69,203.454,11981.2,-896.256,11083
263.859,216.432,7805.49,9579.72,-1038.81,18324.1,-365.811,11095
98.0787,89.2011,10904.6,333.84,-99.5062,13184,125.77,11101
171.905,72.4265,3743.04,616.426,-394.452,2525.79,5495.77,11107
166.8,11.5006,204.626,48.2589,221.132,981.91,607.012,11113
323.386,99.9522,11954,6915.36,-267.353,21463.2,-704.338,11119
121.575,27.3459,3225.57,2835.61,-503.245,13796.2,-887.293,11143
98.6231,130.17,15578.3,316.518,-38.4963,17952.6,88.7526,11149
139.611,169.54,11371.1,828.117,567.554,22299.4,-119.472,11155
245.014,284.907,382.163,473.051,14.9193,2346.38,-153.539,11161
480.703,372.313,9478.8,10765.5,-581.723,20594,-370.686,11179
160.082,32.1496,7541.76,-596.532,185.559,12723.7,-336.979,11191
160.081,138.55,5991.2,379.229,-101.394,599.021,8132.34,11197
128.092,161.765,8216.62,7267.19,-50.9756,-1060.22,-161.701,11209
167.343,1570.88,20657.2,28.2878,340.336,196.531,-209.197,11221
96.1321,145.703,10922.5,47.4713,30.2052,14421.5,-615.652,11227
302.996,51.4935,11863.4,11481.6,-875.999,19491.9,-293.243,11239
315.687,216.056,7539.65,6846.37,-133.83,17970.1,-229.717,11245
257.003,-0.00254997,6264.87,-73.298,-206.827,1642.37,10713.6,11251
267.145,51.0519,10440.4,17.5363,-417.369,17309.3,-343.353,11257
254.605,14.5494,160.89,-58.4226,576.552,-650.753,422.652,11263
68.3474,67.7631,60.9264,-21.1658,205.214,1661.33,189.957,11269
90.2638,167.781,14666.8,405.727,2.71786,762.479,28175.8,11275
149.934,39.9154,14591,257.136,-253.413,20885.6,-359.294,11281
201.275,88.0858,8024.45,454.443,-452.618,3969.7,23148.4,11287
608.364,63.0442,238.311,84.6763,-14.0402,20791.2,484.45,11293
257.539,2.79367,5513.67,40.3831,513.051,16663.7,6.2791,11299
240.712,57.8619,458.193,-187.485,389.495,135.464,161.673,11305
146.347,141.306,68.9962,-150.008,125.247,778.187,436.972,11311
202.783,97.3468,17385,13478.6,-1177.69,14827.4,-102.298,11317
304.954,129.581,292.239,224.581,936.512,81.8268,367.429,11323
220.737,47.1147,28.8966,-48.8753,970.375,-775.438,237.127,11335
137.388,-43.5648,8543.27,193.884,379.875,17679,-485.996,11347
273.496,286.694,20652.6,1368.75,196.327,15962.7,151.643,11353
216.653,88.812,252.041,-21.0701,323.139,894.809,253.885,11359
298.426,112.439,10066.4,-550.96,91.5948,990.378,9416.5,11377
400.692,69.936,13048.4,10317,-838.261,23681.1,-52.8969,11389
86.2736,100.603,16046.8,72.8205,-201.693,23276.3,682.029,11401
274.159,191.372,15709.9,1120.39,670.417,22609.6,-422.628,11407
323.985,29.5507,2500.89,-314.462,684.045,-478.757,4327.7,11413
256.826,62.5313,8780.6,8417.17,333.132,20830.6,-246.331,11431
182.032,236.965,388.343,36.8936,372.938,420.234,1476.55,11437
212.969,171.972,4145.83,168.432,129.05,8833.25,233.721,11443
194.195,0.98073,9611.76,5493.91,-55.7329,12092.9,177.498,11449
173.516,5.69886,6255.27,3720.52,-24.4875,6884.97,-347.295,11455
256.693,172.366,11319.4,1322,35.3813,-934.921,22924.7,11473
212.889,188.483,15920.6,777.056,36.0691,20135.8,-717.043,11485
278.559,533.552,167.563,1006.42,1118.63,725.051,164.236,11491
283.325,76.0233,14926.6,5015.16,-741.88,1357.47,-188.249,11503
283.388,205.251,8130.88,2448.48,-386.695,2073.83,24645.1,11509
230.705,160.771,14955.9,-1159.09,-173.863,19884.6,-348.607,11515
263.061,79.1466,6565.33,3925.16,91.0466,7251.11,-186.365,11521
230.4,45.4481,2350.12,10863.6,-373.973,11985.2,458.35,11527
237.171,181.889,8545.8,297.699,-83.2612,-670.902,19747.9,11533
315.924,540.336,6298.59,11184.1,-617.959,17702.3,-218.96,11539
162.768,172.99,16521.2,17283.2,-691.361,24344.5,-416.442,11545
128.989,13.5805,188.555,21.2396,-153.137,1211.29,538.448,11551
738.55,302.382,8975.61,3848.69,-95.1471,1278.8,693.939,11557
150.851,33.2096,9846.57,14581.2,-1127.39,32222.7,-670.677,11563
180.709,110.927,9092.2,981.635,-274.123,13049.4,-29.5218,11569
380.02,271.27,4948.31,6071.14,-222.918,-171.042,10648,11575
425.576,150.355,68.3705,370.126,1040.37,31462.9,-57.5319,11587
282.891,429.02,9613.7,-217.445,1512.04,14986.1,-181.986,11611
127.34,72.3877,15240.3,135.435,44.1506,16133.4,-56.6043,11623
231.528,23.4416,6430.92,15179.3,-782.747,17203,-1068.88,11629
189.535,133.636,22178.2,2150.64,-304.543,-2091.59,24738.7,11635
176.314,17.1028,82.696,-127.995,502.486,218.616,182.781,11641
311.655,88.2568,209.285,163.365,549.37,29509,412.364,11647
348.883,252.43,40.7202,-61.4664,229.293,638.195,-124.613,11653
187.443,61.255,26083.3,1323.21,-226.446,18016.9,-558.509,11659
201.988,147.74,10385.6,4265.08,-509.054,-139.805,28045.4,11671
461.684,355.683,10245.2,11427.1,76.6199,14564.7,-513.426,11677
268.596,328.699,9381.04,7766.26,-963.534,1097.99,30580.9,11683
363.207,253.537,19084.3,6099.05,-105.765,16492.2,96.4029,11689
853.235,211.549,15270.2,11120.5,-36.9665,-73.5164,-649.956,11695
218.554,191.698,5515.04,6522.39,-492.213,7780.5,215.986,11707
245.975,120.024,9240.7,1186.15,506.464,16125.4,-557.814,11713
343.182,170.538,18205.8,3484.1,-138.825,-453.03,28631.5,11719
366.61,15.3019,11105.1,6317.4,582.744,-3827.6,9607.59,11725
113.282,50.0776,10666.5,-176.402,133.429,2134.91,32279.8,11731
213.58,92.063,6680.86,374.573,188.889,16553.6,79.1684,11737
20.5494,99.0548,4862.9,156.012,403.078,17902.1,-190.645,11743
236.286,34.8164,14342.6,1291.98,97.3586,16902.9,437.093,11749
292.269,154.117,7932.31,2424.54,-62.8404,17642.3,163.276,11755
50.3174,43.2266,16691,946.539,14.5677,16202,-150.354,11761
102.074,48.7494,24422.1,1610.53,-183.503,19580.2,-476.999,11773
128.839,108.633,13041.3,1800.08,97.1123,10402.5,31.0323,11779
157.176,97.9259,13132.3,7800.38,-281.065,19258,119.016,11791
296.402,199.598,13741,-750.287,-1070.78,-54.9837,25367,11797
235.986,200.091,20194,-19.356,-710.999,19777.7,614.053,11809
115.853,154.685,5549.23,444.598,92.4969,8253.04,-39.6628,11821
822.434,7643.41,1118.34,5916.1,2014.74,7220.24,589.866,11833
502.942,124.006,14882.1,1951.49,-248.848,16810.4,-112.74,11839
171.846,91.647,16759.8,7451.46,-989.855,13548.9,380.851,11857
156.458,245.87,10896.5,-188.417,238.314,19203.8,23.961,11863
666.275,7320.47,365.335,4386.27,1937.69,2879.86,-191.217,11869
158.231,87.3653,14405.8,-1106.9,504.885,20364.5,-288.494,11875
179.86,268.107,10046,13199.2,23.998,14981,-70.2571,11887
414.306,333.04,18941.2,11808.3,-684.97,24101,-1217.35,11899
271.824,167.128,14947.8,1056.16,712.45,19219.6,-528.937,11905
107.121,186.334,9534.73,1308.09,486.853,18640.9,-638.237,11911
228.768,7.38631,6893.61,-9.13514,419.568,11391.2,120.557,11959
406.491,330.166,16385,8237.92,-122.438,29683.6,-716.915,11977
144.837,123.438,12697.2,292.824,-2.28253,18197.8,-146.752,11989
118.015,118.127,11819.5,418.427,738.614,11299,-335.002,11995
64.3298,19.7316,8716.95,608.317,601.072,14741.6,-760.753,12007
217.766,167.015,8776.64,911.542,-136.303,2109.88,24209.9,12013
510.949,2449.55,562.493,411.679,135.938,118.938,328.091,12025
204.167,53.0616,7474.18,34.1451,546.091,14537.4,42.4241,12031
140.916,151.354,10995.7,12564.3,-157.469,14470.2,-834.731,12043
1516.47,153.153,11685.9,810.425,-157.17,651.251,18.5424,12055
290.629,170.324,222.065,333.867,22.3905,36680.9,136.096,12061
245.103,180.562,2392.54,10744.9,-391.583,19033.6,121.168,12067
206.871,47.1214,10792.3,4450.58,-66.4085,11299.3,543.408,12073
144.786,78.9146,23273.2,788.291,-2.9456,20428.8,-329.209,12079
105.592,148.551,9494.42,386.23,133.977,10450,-370.611,12085
152.703,177.589,12484.8,151.748,-233.188,12867,-278.851,12091
36.8064,137.395,12288.7,-385.226,-305.349,18465.5,346.893,12097
123.04,250.408,6196.39,396.914,-225.858,-1054.67,12502.2,12103
440.908,188.743,17886,14307,-1342.93,21669.6,-163.331,12109
295.666,258.757,2821.6,1492.1,82.4893,8368.9,-676.838,12115
423.071,89.8686,7112.93,6549.2,254.66,16486.9,454.767,12121
345.484,168.355,12735.4,67.0535,1085.53,12769.4,-143.973,12127
272.789,35.673,11427.8,30.2848,89.5322,18876.8,-67.7323,12133
391.573,191.946,9048.59,9143.93,131.977,31426.2,-269.698,12139
410.164,168.456,570.107,874.549,522.028,47306.4,-19.369,12145
222.92,-33.9455,7896.27,181.948,155.262,12447,-80.2411,12151
279.614,-19.0232,12417.7,4742.79,-161.11,17162.5,-351.742,12157
61.9632,23.9685,7104.83,662.463,281.506,10542.6,126.468,12163
291.785,64.4127,426.806,138.664,1239.2,-121.749,353.675,12175
211.647,105.153,6691.09,363.417,155.334,12513.2,226.017,12187
284.368,119.791,17443,-546.62,341.934,21682.7,294.989,12193
7940.61,1140.25,158.937,273.382,1403.9,4489.21,158.441,12199
154.325,-42.9554,7527.55,663.485,385.034,-1127.03,16617.4,12211
105.413,71.4318,7406.99,1291.58,-20.7605,17204.4,-306.764,12217
232.862,196.709,10145.9,15764.8,-1456.36,26287.2,-447.288,12235
168.928,197.02,8077.49,3132.61,-339.271,117.011,7458,12247
49.4338,5.44073,5645.19,355.708,-461.385,15941.5,34.2469,12253
287.939,-19.4549,10432,309.982,212.811,12964.6,47.4184,12259
222.943,95.8363,8759.91,12717.2,-836.756,15743.1,556.788,12271
362.993,235.131,11142.5,-211.353,455.744,-246.48,26508.1,12277
259.292,85.3996,7054.04,789.521,720.759,-674.021,12401.9,12283
110.658,198.414,10132.5,5435.64,329.689,22280.9,-98.5267,12289
181.318,292.943,5342.6,-414.27,-245.852,13572.4,-303.363,12295
178.043,180.706,14158.2,10181.3,-1165.1,17302.8,210.981,12313
201.991,128.948,9428.28,3220.63,74.7302,14500.8,-642.291,12325
25.5426,149.809,4210.02,-288.097,376.107,6462.88,-83.394,12331
340.501,-82.3425,10893.9,8882.77,-491.143,14686.3,-67.2055,12337
130.384,48.4681,29.636,293.343,122.935,-343.695,269.109,12343
208.344,18.104,11605.9,-242.08,152.214,18672.9,-282.795,12355
177.719,52.0152,4860.84,5836.61,-501.768,15029.4,209.51,12367
402.06,3937.13,-25.6321,1914.17,1354.78,4920.6,483.473,12379
193.37,127.294,21903.8,574.293,647.109,17977.9,-557.088,12385
172.884,38.1752,10080.8,-58.0477,-87.5439,17072.2,273.668,12391
425.441,5375.69,327.615,1109.14,1006.35,166.418,188.718,12397
292.926,113.306,7552.71,1625.38,-107.321,23017.8,-887.501,12403
406.979,259.276,12414.7,3005.3,618.381,18434.1,-370.061,12409
301.649,195.364,8061.37,2681.08,-401.752,34499.4,-506.484,12415
263.215,352.494,19374.4,480.207,318.272,833.704,21593.5,12421
114.843,234.875,10794.3,4496.52,-360.356,2558.95,23072.6,12427
2518.89,1498.29,310.443,609.095,537.333,569.421,1220.75,12433
154.952,88.4451,14275.7,-167.368,170.443,14630.2,-506.627,12439
533.777,118.252,10450.1,765.09,95.3946,18217.4,-665.166,12451
556.154,130.742,9741.42,8799.65,240.048,24862.4,163.09,12457
266.597,198.732,14828.4,5965.45,-264.83,29085.9,863.864,12463
874.03,6070.54,562.76,10077.5,1920.17,7517.44,-360.276,12481
380.797,4891.78,384.809,1004.64,594.881,4514.77,1037.51,12487
49.3745,135.836,14826.8,-302.64,668.464,12444.6,149.687,12499
-34.669,112.564,11920.4,-360.992,29.8291,19973.4,702.264,12505
262.015,60.2715,2158.57,2675.43,387.349,5417.37,-296.198,12511
141.252,135.237,15210.2,-459.34,250.209,11077.2,356.807,12523
230.904,141.905,13878.1,-164.683,248.347,14543.1,497.986,12529
103.245,-38.0548,7615.64,1000.38,-435.967,8844.84,238.868,12535
134.467,70.7727,9047.05,9551.48,35.1728,13553.3,-707.004,12541
267.182,151.5,11647.4,15538.7,-1538.14,14760.5,-935.063,12547
166.456,143.468,134.27,-168.861,-106.644,1769.69,-25.3174,12565
227.815,201.471,10185.8,505.328,182.62,-1113.22,15524,12577
32.1766,36.8039,1858.42,1683.05,146.415,10945.9,-375.173,12589
211.744,54.0381,16672.9,251.144,13.3727,22248.4,-1092.18,12595
